המשטרה כעשרה קציני משטרה מנוסים וצעירים,placeholder,הַמִּשְׁטָרָה כַּעֲשָׂרָה קְצִינֵי מִשְׁטָרָה מְנֻסִּים וּצְעִירִים
יחסית בדרגת ניצב משנה מקרב שדרת הביניים,placeholder,יַחֲסִית בְּדַרְגַּת נִצַּב מִשְׁנֶה מִקֶּרֶב שִׁדְרַת הַבֵּינַיִם
של פיקוד המשטרה כמועמדים לאייש את יחידת,placeholder,שֶׁל פִּקּוּד הַמִּשְׁטָרָה כְּמֻעֲמָדִים לְאַיֵּשׁ אֶת יְחִידַת
המטה המקצועית שלו במשטרה כאמור חוששים,placeholder,הַמַּטֶּה הַמִּקְצוֹעִית שֶׁלּוֹ בַּמִּשְׁטָרָה כָּאָמוּר חוֹשְׁשִׁים
ממטה-ארצי-על ליד שר המשטרה במשרד המשטרה,placeholder,מִמַּטֶּה-אַרְצִי-עַל לְיַד שַׂר הַמִּשְׁטָרָה בְּמִשְׂרַד הַמִּשְׁטָרָה
מרגיעים כי הצוות המקצועי שיפעל ליד השר לא,placeholder,מַרְגִּיעִים כִּי הַצֶּוֶת הַמִּקְצוֹעִי שֶׁיִּפְעַל לְיַד הַשַּׂר לֹא
יתערב בפיקוד על המשטרה מכל מקום אחרי,placeholder,יִתְעָרֵב בַּפִּקּוּד עַל הַמִּשְׁטָרָה מִכָּל מָקוֹם אַחֲרֵי
שיוקם המטה המקצועי שוב לא תהיה לשר,placeholder,שֶׁיֻּקַּם הַמַּטֶּה הַמִּקְצוֹעִי שׁוּב לֹא תִּהְיֶה לְשַׂר
המשטרה חסינות מפני אחריות לכשלונות,placeholder,הַמִּשְׁטָרָה חֲסִינוּת מִפְּנֵי אַחֲרָיוּת לְכִשְׁלוֹנוֹת
ולמחדלים של המשטרה הגורמים שהיו עלה תאנה,placeholder,וּלְמֶחְדָּלִים שֶׁל הַמִּשְׁטָרָה הַגּוֹרְמִים שֶׁהָיוּ עֲלֵה תְּאֵנָה
לשר בפרשת הר הבית כמו העדר מטה מקצועי ואי,placeholder,לַשַּׂר בְּפָרָשַׁת הַר הַבַּיִת כְּמוֹ הֶעְדֵּר מַטֶּה מִקְצוֹעִי וְאִי
קיום כלים למימוש האחריות המיניסטריאלית שוב,placeholder,קִיּוּם כֵּלִים לְמִמּוּשׁ הָאַחֲרָיוּת הַמִּינִיסְטֶרְיָאלִית שׁוּב
לא יהיו קיימים זקים בידי קרנות הביטוח,placeholder,לֹא יִהְיוּ קַיָּמִים זקים בִּידֵי קַרְנוֹת הַבִּטּוּחַ
הסוציאלי פירסמו ראשי קרן הגמלאות המרכזית,placeholder,הַסּוֹצְיָאלִי פִּרְסְמוּ רָאשֵׁי קֶרֶן הַגִּמְלָאוֹת הַמֶּרְכָּזִית
כרוז המפרט את המשמעות הנודעת לדעתם לצעד זה,placeholder,כָּרוֹז הַמְּפָרֵט אֶת הַמַּשְׁמָעוּת הַנּוֹדַעַת לְדַעְתָּם לְצַעַד זֶה
על זכויות החברים בכרוז מודיעים לחברים יור,placeholder,עַל זְכֻיּוֹת הַחֲבֵרִים בַּכָּרוֹז מוֹדִיעִים לַחֲבֵרִים יוֹר
הקרן אריה אורון ומנהלה שלום תנעמי כי,placeholder,הַקֶּרֶן אַרְיֵה אוֹרוֹן וּמְנַהֲלָהּ שָׁלוֹם תַּנְעֲמִי כִּי
גזירות האוצר יביאו לאחת משתי תוצאות הפנסיות,placeholder,גְּזֵרוֹת הָאוֹצָר יָבִיאוּ לְאַחַת מִשְּׁתֵי תּוֹצָאוֹת הַפֶּנְסְיוֹת
יוקטנו עד כדי  מהרמה שעליה התחייבה הקרן,placeholder,יֻקְטְנוּ עַד כְּדֵי % מֵהָרָמָה שֶׁעָלֶיהָ הִתְחַיְּבָה הַקֶּרֶן
למבוטחיה או שהתשלומים השוטפים של,placeholder,לִמְבֻטָּחֶיהָ אוֹ שֶׁהַתַּשְׁלוּמִים הַשּׁוֹטְפִים שֶׁל
המבוטחים יועלו ב  מותר לפקפק בנכונות,placeholder,הַמְּבֻטָּחִים יֹעֲלוּ בְּ % מֻתָּר לְפַקְפֵּק בִּנְכוֹנוּת
החישובים האלה שהרי מטרתם העיקרית היא,placeholder,הַחִשּׁוּבִים הָאֵלֶּה שֶׁהֲרֵי מַטְּרָתָם הָעִקָּרִית הִיא
להטיל מורא על המבוטחים וללחוץ באמצעותם על,placeholder,לְהַטִּיל מוֹרָא עַל הַמְּבֻטָּחִים וְלִלְחֹץ בְּאֶמְצָעוּתָם עַל
הפוליטיקאים ובמיוחד על המחוקקים האמורים לדון,placeholder,הַפּוֹלִיטִיקָאִים וּבִמְיֻחָד עַל הַמְּחוֹקְקִים הָאֲמוּרִים לָדוּן
בשבועות הקרובים באישור התקנות לשעת חירום,placeholder,בַּשָּׁבוּעוֹת הַקְּרוֹבִים בְּאִשּׁוּר הַתַּקָּנוֹת לִשְׁעַת חֵרוּם
שמכוחן הוטל המס באמצע ספטמבר אבל מידת,placeholder,שֶׁמִּכֹּחָן הֻטַּל הַמַּס בְּאֶמְצַע סֶפְּטֶמְבֶּר אֲבָל מִדַּת
הדיוק של הנתונים אינה מעלה ואינה מורידה לגבי,placeholder,הַדִּיּוּק שֶׁל הַנְּתוּנִים אֵינָהּ מַעֲלָה וְאֵינָהּ מוֹרִידָה לְגַבֵּי
ההיבט העקרוני של הנושא קרנות הפנסיה,placeholder,הַהֶבֵּט הָעֶקְרוֹנִי שֶׁל הַנּוֹשֵׂא קַרְנוֹת הַפֶּנְסְיָה
בישראל מבוססות על הסדרי השקעה שספק אם יש,placeholder,בְּיִשְׂרָאֵל מְבֻסָּסוֹת עַל הֶסְדֵּרֵי הַשְׁקָעָה שֶׁסָּפֵק אִם יֵשׁ
כמותם באיזושהי מדינה מערבית אחרת ההסדרים,placeholder,כְּמוֹתָם בְּאֵיזוֹשֶׁהִי מְדִינָה מַעֲרָבִית אַחֶרֶת הַהֶסְדֵּרִים
הללו נקבעו בתקופה קדומה שבה הכתיבו ראשי,placeholder,הַלָּלוּ נִקְבְּעוּ בִּתְקוּפָה קְדוּמָה שֶׁבָּהּ הִכְתִּיבוּ רָאשֵׁי
מפאי למקבלי ההחלטות בממשלה את ההסדרים,placeholder,מַפַּאי לִמְקַבְּלֵי הַהַחְלָטוֹת בַּמֶּמְשָׁלָה אֶת הַהֶסְדֵּרִים
הממלכתיים בהתאם לאינטרסים של ההסתדרות,placeholder,הַמַּמְלַכְתִּיִּים בְּהֶתְאֵם לְאִינְטֶרֶסִים שֶׁל הַהִסְתַּדְּרוּת
חלק מהסדרים אלה בוטל זה מכבר לדוגמה מימון,placeholder,חֵלֶק מֵהֶסְדֵּרִים אֵלֶּה בֻּטַּל זֶה מִכְּבָר לְדֻגְמָה מִמּוּן
התוכנית הכספית של חברת העובדים ותקצוב קופת,placeholder,הַתָּכְנִית הַכַּסְפִּית שֶׁל חֶבְרַת הָעוֹבְדִים וְתִקְצוּב קֻפַּת
החולים ההסתדרותית אבל בתחום הפנסיה נשארו,placeholder,הַחוֹלִים הַהִסְתַּדְּרוּתִית אֲבָל בִּתְחוּם הַפֶּנְסְיָה נִשְׁאֲרוּ
ההסדרים בתוקפם כאילו אליעזר קפלן לוי,placeholder,הַהֶסְדֵּרִים בְּתָקְפָּם כְּאִלּוּ אֱלִיעֶזֶר קַפְּלָן לֵוִי
אשכול ופנחס ספיר המנוחים עדיין מנהלים את,placeholder,אֶשְׁכּוֹל וּפִנְחָס סַפִּיר הַמְּנוֹחִים עֲדַיִן מְנַהֲלִים אֶת
משרד האוצר לא זו בלבד שהרווחים הריאליים של,placeholder,מִשְׂרַד הָאוֹצָר לֹא זוֹ בִּלְבַד שֶׁהָרְוָחִים הָרֵיאָלִיִּים שֶׁל
קרנות הפנסיה מהשקעת עתודותיהן באיגרות חוב,placeholder,קַרְנוֹת הַפֶּנְסְיָה מֵהַשְׁקָעַת עֲתוּדוֹתֵיהֶן בְּאִגְּרוֹת חוֹב
של המדינה פטורים מכל מס בעניין זה הן אינן,placeholder,שֶׁל הַמְּדִינָה פְּטוּרִים מִכָּל מַס בְּעִנְיָן זֶה הֵן אֵינָן
שונות ממוסדות ביטוח סוציאלי אחרים אלא,placeholder,שׁוֹנוֹת מִמּוֹסְדוֹת בִּטּוּחַ סוֹצְיָאלִי אֲחֵרִים אֶלָּא
שהריבית המשולמת להן בגין איגרות חוב אלה,placeholder,שֶׁהָרִבִּית הַמְּשֻׁלֶּמֶת לָהֶן בְּגִין אִגְּרוֹת חוֹב אֵלֶּה
גבוהה מכל ריבית אחרת המשולמת למחזיקי,placeholder,גְּבוֹהָה מִכָּל רִבִּית אַחֶרֶת הַמְּשֻׁלֶּמֶת לְמַחֲזִיקֵי
איגרות חוב ממשלתיות דהיינו   זהו שיעור,placeholder,אִגְּרוֹת חוֹב מֶמְשַׁלְתִּיּוֹת דְּהַיְנוּ %  זֶהוּ שִׁעוּר
בלתי סביר לפי כל מבחן כלכלי ישראלי,placeholder,בִּלְתִּי סָבִיר לְפִי כָּל מִבְחָן כַּלְכָּלִי יִשְׂרְאֵלִי
ובין-לאומי כשם שראשי קרנות הפנסיה מתנגדים,placeholder,וּבֵין-לְאֻמִּי כְּשֵׁם שֶׁרָאשֵׁי קַרְנוֹת הַפֶּנְסְיָה מִתְנַגְּדִים
למיסוי הרווח הריאלי הם מתנגדים כמובן גם,placeholder,לְמִסּוּי הָרֶוַח הָרֵאָלִי הֵם מִתְנַגְּדִים כַּמּוּבָן גַּם
להפחתת שיעור הריבית המופרז אין זו רבותא לנהל,placeholder,לְהַפְחָתַת שִׁעוּר הָרִבִּית הַמֻּפְרָז אֵין זוֹ רְבוּתָא לְנַהֵל
קרן פנסיה שעתודותיה מושקעות באיגרות חוב,placeholder,קֶרֶן פֶּנְסְיָה שֶׁעֲתוּדוֹתֶיהָ מֻשְׁקָעוֹת בְּאִגְּרוֹת חוֹב
בטוחות ב  צמודות ב  נושאות ריבית של   הצמודה,placeholder,בְּטוּחוֹת בְּ % צְמוּדוֹת בְּ % נוֹשְׂאוֹת רִבִּית שֶׁל %  הַצְּמוּדָה
אף היא ב  ופטורה מכל מס בתנאי דה-לוקס אלה כמעט,placeholder,אַף הִיא בְּ % וּפְטוּרָה מִכָּל מַס בִּתְנָאֵי דֶּה-לוּקְס אֵלֶּה כִּמְעַט
כל אחד יכול לנהל קרן פנסיה כל מה שדרוש הוא,placeholder,כָּל אֶחָד יָכוֹל לְנַהֵל קֶרֶן פֶּנְסְיָה כָּל מָה שֶׁדָּרוּשׁ הוּא
חשב שייחשב את זכויות החברים שלם שיכין,placeholder,חַשָּׁב שֶׁיְּחַשֵּׁב אֶת זְכֻיּוֹת הַחֲבֵרִים שַׁלָּם שֶׁיָּכִין
וישלח להם את הצקים בזמן ומעט ריסון עצמי,placeholder,וְיִשְׁלַח לָהֶם אֶת הַצֶּקִים בַּזְּמַן וּמְעַט רִסּוּן עַצְמִי
תכונה שלא כל מנהלי קרנות הפנסיה הצטיינו,placeholder,תְּכוּנָה שֶׁלֹּא כָּל מְנַהֲלֵי קַרְנוֹת הַפֶּנְסְיָה הִצְטַיְּנוּ
בה בעבר התכונה העיקרית של מנהל קרן ביטוח,placeholder,בָּהּ בֶּעָבָר הַתְּכוּנָה הָעִקָּרִית שֶׁל מְנַהֵל קֶרֶן בִּטּוּחַ
אינה נדרשת מהה אורון תנעמי וחבריהם למצוא את,placeholder,אֵינָהּ נִדְרֶשֶׁת מה“ה אוֹרוֹן תַּנְעֲמִי וְחַבְרֵיהֶם לִמְצֹא אֶת
שביל הזהב בין השקעה בטוחה לבין השקעה רווחית,placeholder,שְׁבִיל הַזָּהָב בֵּין הַשְׁקָעָה בְּטוּחָה לְבֵין הַשְׁקָעָה רִוְחִית
של עתודות הקרן בשוק הון תחרותי פתוח אם תוקטן,placeholder,שֶׁל עֲתוּדוֹת הַקֶּרֶן בְּשׁוּק הוֹן תַּחֲרוּתִי פָּתוּחַ אִם תֻּקְטַן
התשואה המובטחת להשקעות קרנות הפנסיה,placeholder,הַתְּשׁוּאָה הַמֻּבְטַחַת לְהַשְׁקָעוֹת קַרְנוֹת הַפֶּנְסְיָה
ויוטל על הרווחים הריאליים מס ייתכן שקרנות,placeholder,וְיֻטַּל עַל הָרְוָחִים הָרֵאָלִיִּים מַס יִתָּכֵן שֶׁקַּרְנוֹת
הפנסיה יצטרכו לחפש ולמצוא מנהלים מקצועיים,placeholder,הַפֶּנְסְיָה יִצְטָרְכוּ לְחַפֵּשׂ וְלִמְצֹא מְנַהֲלִים מִקְצוֹעִיִּים
שינהלו את הקרנות לפי כללים המתחייבים,placeholder,שֶׁיְּנַהֲלוּ אֶת הַקְּרָנוֹת לְפִי כְּלָלִים הַמִּתְחַיְּבִים
ממצב השוק זאת בלי להפחית את זכויות החברים ב ,placeholder,מִמַּצַּב הַשּׁוּק זֹאת בְּלִי לְהַפְחִית אֶת זְכֻיּוֹת הַחֲבֵרִים בְּ %
או להעלות את תשלומיהם ב  שידוד מערכות ניהולי,placeholder,אוֹ לְהַעֲלוֹת אֶת תַּשְׁלוּמֵיהֶם בְּ % שִׁדּוּד מַעֲרָכוֹת נִהוּלִי
כזה יהיה תוצאה חיובית נוספת של המהלכים,placeholder,כָּזֶה יִהְיֶה תּוֹצָאָה חִיּוּבִית נוֹסֶפֶת שֶׁל הַמַּהֲלָכִים
המתוכננים באוצר בתחום הנדון לפני,placeholder,הַמְּתֻכְנָנִים בָּאוֹצָר בַּתְּחוּם הַנִּדּוֹן לִפְנֵי
כשבועיים קבע בית המשפט העליון הלכה חדשה,placeholder,כִּשְׁבוּעַיִם קָבַע בֵּית הַמִּשְׁפָּט הָעֶלְיוֹן הֲלָכָה חֲדָשָׁה
שלפיה אם אדם עומד על דוכן העדים וממלא פיו מים,placeholder,שֶׁלְּפִיהָ אִם אָדָם עוֹמֵד עַל דּוּכַן הָעֵדִים וּמְמַלֵּא פִּיו מַיִם
יהיו דברים שאמר קודם לכן מחוץ לכותלי בית,placeholder,יִהְיוּ דְּבָרִים שֶׁאָמַר קֹדֶם לָכֵן מִחוּץ לְכָתְלִי בֵּית
המשפט למשל בחקירה במשטרה קבילים כראיה,placeholder,הַמִּשְׁפָּט לְמָשָׁל בַּחֲקִירָה בַּמִּשְׁטָרָה קְבִילִים כִּרְאָיָה
בפסק דין שנקבע ברוב של שלושה שופטים נגד,placeholder,בִּפְסַק דִּין שֶׁנִּקְבַּע בְּרֹב שֶׁל שְׁלֹשָׁה שׁוֹפְטִים נֶגֶד
שניים נקבע כי השאלה החשובה אינה אם העד,placeholder,שְׁנַיִם נִקְבַּע כִּי הַשְּׁאֵלָה הַחֲשׁוּבָה אֵינָהּ אִם הָעֵד
מדבר אלא אם התייצב למשפט בין מרצון ובין,placeholder,מְדַבֵּר אֶלָּא אִם הִתְיַצֵּב לַמִּשְׁפָּט בֵּין מֵרָצוֹן וּבֵין
בכפייה כמה עיתונים הגדירו את ההלכה החדשה,placeholder,בִּכְפִיָּה כַּמָּה עִתּוֹנִים הִגְדִּירוּ אֶת הַהֲלָכָה הַחֲדָשָׁה
מהפך אבל פרקליטת המדינה דורית בייניש,placeholder,מַהְפָּךְ אֲבָל פְּרַקְלִיטַת הַמְּדִינָה דּוֹרִית בֵּיְנִישׁ
דוחה את ההגדרה הזאת ונראה שלפחות בעניין זה,placeholder,דּוֹחָה אֶת הַהַגְדָּרָה הַזֹּאת וְנִרְאֶה שֶׁלְּפָחוֹת בְּעִנְיָן זֶה
הצדק עמה בייניש מזכירה כי בסוף שנות ה,placeholder,הַצֶּדֶק עִמָּהּ בֵּיְנִישׁ מַזְכִּירָה כִּי בְּסוֹף שְׁנוֹת הַ
שינה עולם הפשע את פניו והדגש עבר למעשי,placeholder,שִׁנָּה עוֹלַם הַפֶּשַׁע אֶת פָּנָיו וְהַדָּגֵשׁ עָבַר לְמַעֲשֵׂי
שוד אלימים בבנקים ולסחר הסמים עם השינוי,placeholder,שֹׁד אַלִּימִים בַּבַּנְקִים וּלְסַחַר הַסַּמִּים עִם הַשִּׁנּוּי
הזה החמירה מאוד התופעה של לחץ ואיומים על עדים,placeholder,הַזֶּה הֶחֱמִירָה מְאֹד הַתּוֹפָעָה שֶׁל לַחַץ וְאִיּוּמִים עַל עֵדִים
התרבו העדים שחזרו בהם בבית המשפט מגרסאות,placeholder,הִתְרַבּוּ הָעֵדִים שֶׁחָזְרוּ בָּהֶם בְּבֵית הַמִּשְׁפָּט מִגִּרְסָאוֹת
שמסרו בחקירתם במשטרה ושהפלילו את,placeholder,שֶׁמָּסְרוּ בַּחֲקִירָתָם בַּמִּשְׁטָרָה וְשֶׁהִפְלִילוּ אֶת
הנאשמים והיה ברור כי הם נוהגים כך מאימתו של,placeholder,הַנֶּאֱשָׁמִים וְהָיָה בָּרוּר כִּי הֵם נוֹהֲגִים כָּךְ מֵאֵימָתוֹ שֶׁל
העולם התחתון התוצאה היתה לעתים קרובות מוזרה,placeholder,הָעוֹלָם הַתַּחְתּוֹן הַתּוֹצָאָה הָיְתָה לְעִתִּים קְרוֹבוֹת מוּזָרָה
העדים הועמדו לדין על התנהגותם בבית המשפט,placeholder,הָעֵדִים הָעָמְדוּ לְדִין עַל הִתְנַהֲגוּתָם בְּבֵית הַמִּשְׁפָּט
ונשלחו לבית הסוהר ואילו העבריינים שנגדם,placeholder,וְנִשְׁלְחוּ לְבֵית הַסֹּהַר וְאִלּוּ הָעֲבַרְיָנִים שֶׁנֶּגְדָּם
היו אמורים להעיד שוחררו או יצאו בעונשים קלים,placeholder,הָיוּ אֲמוּרִים לְהָעִיד שֻׁחְרְרוּ אוֹ יָצְאוּ בָּעֳנָשִׁים קַלִּים
עולם הפשע ניצל לצורך זה את החוק שלפיו אין,placeholder,עוֹלַם הַפֶּשַׁע נִצֵּל לְצֹרֶךְ זֶה אֶת הַחֹק שֶׁלְּפִיו אֵין
שופט רשאי לבסס ממצא על גרסתו של העד בהודעתו,placeholder,שׁוֹפֵט רַשַּׁאי לְבַסֵּס מִמְצָא עַל גִּרְסָתוֹ שֶׁל הָעֵד בְּהוֹדָעָתוֹ
במשטרה אם היא סותרת את דבריו בבית המשפט,placeholder,בַּמִּשְׁטָרָה אִם הִיא סוֹתֶרֶת אֶת דְּבָרָיו בְּבֵית הַמִּשְׁפָּט
כדי למנוע את תופעת הלחץ על העדים חוקקה הכנסת,placeholder,כְּדֵי לִמְנֹעַ אֶת תּוֹפַעַת הַלַּחַץ עַל הָעֵדִים חוֹקְקָה הַכְּנֶסֶת
את סעיף א לפקודת הראיות וקבעה כי אמרה בכתב,placeholder,אֶת סָעִיף א לִפְקֻדַּת הָרְאָיוֹת וְקָבְעָה כִּי אִמְרָה בִּכְתָב
שנתן עד מחוץ לבית המשפט תהיה קבילה כראיה,placeholder,שֶׁנָּתַן עֵד מִחוּץ לְבֵית הַמִּשְׁפָּט תִּהְיֶה קְבִילָה כִּרְאָיָה
בהליך פלילי וכך למשל יהיו דברים שנרשמו,placeholder,בַּהֲלִיךְ פְּלִילִי וְכָךְ לְמָשָׁל יִהְיוּ דְּבָרִים שֶׁנִּרְשְׁמוּ
מפי העד בתחנת המשטרה בגדר ראיה שהשופט,placeholder,מִפִּי הָעֵד בְּתַחֲנַת הַמִּשְׁטָרָה בְּגֶדֶר רְאָיָה שֶׁהַשּׁוֹפֵט
יוכל להסתמך עליה אבל קביעה זו של החוק הותנתה,placeholder,יוּכַל לְהִסְתַּמֵּךְ עָלֶיהָ אֲבָל קְבִיעָה זוֹ שֶׁל הַחֹק הֻתְנְתָה
בכמה תנאים ובהם התנאי כי האדם שאמר את,placeholder,בְּכַמָּה תְּנָאִים וּבָהֶם הַתְּנַאי כִּי הָאָדָם שֶׁאָמַר אֶת
הדברים הוא עד במשפט וניתנה לצדדים,placeholder,הַדְּבָרִים הוּא עֵד בַּמִּשְׁפָּט וְנִתְּנָה לַצְּדָדִים
הזדמנות לחוקרו המשך הסעיף קבע כי בית,placeholder,הִזְדַּמְּנוּת לְחָקְרוֹ הֶמְשֵׁךְ הַסָּעִיף קָבַע כִּי בֵּית
המשפט רשאי לקבל את הדברים שנאמרו מחוץ,placeholder,הַמִּשְׁפָּט רַשַּׁאי לְקַבֵּל אֶת הַדְּבָרִים שֶׁנֶּאֶמְרוּ מִחוּץ
לכתליו גם אם אומרם איננו עד בין משום שהוא מסרב,placeholder,לִכְתָלָיו גַּם אִם אוֹמְרָם אֵינֶנּוּ עֵד בֵּין מִשּׁוּם שֶׁהוּא מְסָרֵב
להעיד ובין שלא ניתן להביאו לבית המשפט,placeholder,לְהָעִיד וּבֵין שֶׁלֹּא נִתָּן לַהֲבִיאוֹ לְבֵית הַמִּשְׁפָּט
ובלבד שהשופט שוכנע כי אמצעי פסול שימש,placeholder,וּבִלְבַד שֶׁהַשּׁוֹפֵט שֻׁכְנַע כִּי אֶמְצָעִי פָּסוּל שִׁמֵּשׁ
להניא או למנוע את נותן האמרה מלתת את העדות סעיף,placeholder,לְהָנִיא אוֹ לִמְנֹעַ אֶת נוֹתֵן הָאִמְרָה מִלָּתֵת אֶת הָעֵדוּת סָעִיף
א היה שלב ראשון בתהליך הדרגתי של העדפת יעילות,placeholder,א הָיָה שָׁלָב רִאשׁוֹן בְּתַהֲלִיךְ הַדְרָגָתִי שֶׁל הַעֲדָפַת יְעִילוּת
המלחמה בפשע על זכויות הנאשם בזה אחר זה,placeholder,הַמִּלְחָמָה בַּפֶּשַׁע עַל זְכֻיּוֹת הַנֶּאֱשָׁם בָּזֶה אַחַר זֶה
התקבלו בבית המשפט העליון פסקי דין,placeholder,הִתְקַבְּלוּ בְּבֵית הַמִּשְׁפָּט הָעֶלְיוֹן פִּסְקֵי דִּין
המאשרים את קבילותן של ראיות שהיו עד אז חסרות,placeholder,הַמְּאַשְּׁרִים אֶת קְבִילוּתָן שֶׁל רְאָיוֹת שֶׁהָיוּ עַד אָז חַסְרוֹת
אמינות כך למשל נקבע כי הקלטת סתר שהמשטרה,placeholder,אֲמִינוּת כָּךְ לְמָשָׁל נִקְבַּע כִּי הַקְלָטַת סֵתֶר שֶׁהַמִּשְׁטָרָה
מגישה כעדות כמוה כעדות בכתב לאחר מכן נפסק,placeholder,מַגִּישָׁה כְּעֵדוּת כָּמוֹהָ כְּעֵדוּת בִּכְתָב לְאַחַר מִכֵּן נִפְסַק
כי די בזיכרון דברים שרשם שוטר לאחר שיחתו עם,placeholder,כִּי דַּי בְּזִכְרוֹן דְּבָרִים שֶׁרָשַׁם שׁוֹטֵר לְאַחַר שִׂיחָתוֹ עִם
עד ואין צורך שהדברים יירשמו בנוכחות העד,placeholder,עֵד וְאֵין צֹרֶךְ שֶׁהַדְּבָרִים יֵרָשְׁמוּ בְּנוֹכְחוּת הָעֵד
ובחתימתו הלכת טובול ההלכות הללו היו למעשה,placeholder,וּבַחֲתִימָתוֹ הֲלָכַת טוּבּוּל הַהֲלָכוֹת הַלָּלוּ הָיוּ לְמַעֲשֶׂה
חלק בלתי נפרד ממאבק המוחות המתמיד עם עולם,placeholder,חֵלֶק בִּלְתִּי נִפְרָד מִמַּאֲבַק הַמֹּחוֹת הַמַּתְמִיד עִם עוֹלַם
הפשע העבריינים חיפשו בלא הרף דרכים חדשות,placeholder,הַפֶּשַׁע הָעֲבַרְיָנִים חִפְּשׂוּ בְּלֹא הֶרֶף דְּרָכִים חֲדָשׁוֹת
להתחכם לסעיף א ולמנוע הכרה בעדויות,placeholder,לְהִתְחַכֵּם לְסָעִיף א וְלִמְנֹעַ הַכָּרָה בְּעֵדֻיּוֹת
שנמסרו נגדם במשטרה במשפטו של טוביה,placeholder,שֶׁנִּמְסְרוּ נֶגְדָּם בַּמִּשְׁטָרָה בְּמִשְׁפָּטוֹ שֶׁל טוּבְיָה
אושרי למשל נולדה תופעת העד המקשקש אחד,placeholder,אָשְׁרִי לְמָשָׁל נוֹלְדָה תּוֹפַעַת הָעֵד הַמְּקַשְׁקֵשׁ אַחַד
העדים שחשש מפני נקמת העולם התחתון דיקלם,placeholder,הָעֵדִים שֶׁחָשַׁשׁ מִפְּנֵי נִקְמַת הָעוֹלָם הַתַּחְתּוֹן דִּקְלֵם
בבית המשפט פסוקים מהתנך תגובת בית המשפט,placeholder,בְּבֵית הַמִּשְׁפָּט פְּסוּקִים מֵהַתָּנָךְ תְּגוּבַת בֵּית הַמִּשְׁפָּט
היתה קביעת ההלכה כי עד מקשקש נחשב לעד ולכן,placeholder,הָיְתָה קְבִיעַת הַהֲלָכָה כִּי עֵד מְקַשְׁקֵשׁ נֶחֱשָׁב לְעֵד וְלָכֵן
עדותו במשטרה עשויה להיות קבילה ההרחבה,placeholder,עֵדוּתוֹ בַּמִּשְׁטָרָה עֲשׂוּיָה לִהְיוֹת קְבִילָה הַהַרְחָבָה
ההדרגתית של סעיף א נקטעה לפני ארבע שנים בפסק,placeholder,הַהַדְרָגָתִית שֶׁל סָעִיף א נִקְטְעָה לִפְנֵי אַרְבַּע שָׁנִים בִּפְסַק
דין שאף הוא התקבל ברוב דעות נקבעה הלכת,placeholder,דִּין שֶׁאַף הוּא הִתְקַבֵּל בְּרֹב דֵּעוֹת נִקְבְּעָה הֲלָכַת
אשכנזי אדם שאינו פוצה את פיו על דוכן העדים,placeholder,אַשְׁכְּנָזִי אָדָם שֶׁאֵינוֹ פּוֹצֶה אֶת פִּיו עַל דּוּכַן הָעֵדִים
ייחשב למי ש איננו עד ולכן יהיו דבריו,placeholder,יֵחָשֵׁב לְמִי שֶׁ אֵינֶנּוּ עֵד וְלָכֵן יִהְיוּ דְּבָרָיו
במשטרה קבילים כראיה רק אם שוכנע השופט,placeholder,בַּמִּשְׁטָרָה קְבִילִים כִּרְאָיָה רַק אִם שֻׁכְנַע הַשּׁוֹפֵט
שאמצעי פסול הניעו לשתוק בבית המשפט הלכה,placeholder,שֶׁאֶמְצָעִי פָּסוּל הֱנִיעוֹ לִשְׁתֹּק בְּבֵית הַמִּשְׁפָּט הֲלָכָה
זו היתה בהחלט בגדר מהפך לפחות בכל הנוגע,placeholder,זוֹ הָיְתָה בְּהֶחְלֵט בְּגֶדֶר מַהְפָּךְ לְפָחוֹת בְּכָל הַנּוֹגֵעַ
לשחיקה המתמדת בזכויות הנאשמים אך גם,placeholder,לַשְּׁחִיקָה הַמַּתְמֶדֶת בִּזְכֻיּוֹת הַנֶּאֱשָׁמִים אַךְ גַּם
נתנה בידי העולם התחתון כלי חדש לעקוף את,placeholder,נָתְנָה בִּידֵי הָעוֹלָם הַתַּחְתּוֹן כְּלִי חָדָשׁ לַעֲקֹף אֶת
הסעיף האמור למנוע הפחדת עדים לא הוכח שנעשה,placeholder,הַסָּעִיף הָאָמוּר לִמְנֹעַ הַפְחָדַת עֵדִים לֹא הוּכַח שֶׁנַּעֲשָׂה
שימוש סיטוני בכלי זה אבל ברור שגופי התביעה,placeholder,שִׁמּוּשׁ סִיטוֹנִי בִּכְלִי זֶה אֲבָל בָּרוּר שֶׁגּוּפֵי הַתְּבִיעָה
לא שבעו נחת מהמצב שנוצר כאמור אין בהלכה,placeholder,לֹא שָׂבְעוּ נַחַת מֵהַמַּצָּב שֶׁנּוֹצַר כָּאָמוּר אֵין בַּהֲלָכָה
שביטלה בימים אלה את הלכת אשכנזי משום,placeholder,שֶׁבִּטְּלָה בְּיָמִים אֵלֶּה אֶת הֲלָכַת אַשְׁכְּנָזִי מִשּׁוּם
חריג נהפוך הוא היא חיסלה את החריג אין פירוש,placeholder,חָרִיג נַהֲפֹךְ הוּא הִיא חִסְּלָה אֶת הֶחָרִיג אֵין פֵּרוּשׁ
