יחידת המטה המקצועית,placeholder,יְחִידַת הַמַּטֶּה הַמִּקְצוֹעִית
שלו במשטרה כאמור,placeholder,שֶׁלּוֹ בַּמִּשְׁטָרָה כָּאָמוּר
חוששים ממטה-ארצי-על,placeholder,חוֹשְׁשִׁים מִמַּטֶּה-אַרְצִי-עַל
ליד שר המשטרה במשרד,placeholder,לְיַד שַׂר הַמִּשְׁטָרָה בְּמִשְׂרַד
המשטרה מרגיעים כי,placeholder,הַמִּשְׁטָרָה מַרְגִּיעִים כִּי
הצוות המקצועי שיפעל,placeholder,הַצֶּוֶת הַמִּקְצוֹעִי שֶׁיִּפְעַל
ליד השר לא יתערב,placeholder,לְיַד הַשַּׂר לֹא יִתְעָרֵב
בפיקוד על המשטרה,placeholder,בַּפִּקּוּד עַל הַמִּשְׁטָרָה
מכל מקום אחרי שיוקם,placeholder,מִכָּל מָקוֹם אַחֲרֵי שֶׁיֻּקַּם
המטה המקצועי שוב לא,placeholder,הַמַּטֶּה הַמִּקְצוֹעִי שׁוּב לֹא
תהיה לשר המשטרה,placeholder,תִּהְיֶה לְשַׂר הַמִּשְׁטָרָה
חסינות מפני אחריות,placeholder,חֲסִינוּת מִפְּנֵי אַחֲרָיוּת
לכשלונות ולמחדלים של,placeholder,לְכִשְׁלוֹנוֹת וּלְמֶחְדָּלִים שֶׁל
המשטרה הגורמים שהיו,placeholder,הַמִּשְׁטָרָה הַגּוֹרְמִים שֶׁהָיוּ
עלה תאנה לשר בפרשת,placeholder,עֲלֵה תְּאֵנָה לַשַּׂר בְּפָרָשַׁת
הר הבית כמו העדר מטה,placeholder,הַר הַבַּיִת כְּמוֹ הֶעְדֵּר מַטֶּה
מקצועי ואי קיום כלים,placeholder,מִקְצוֹעִי וְאִי קִיּוּם כֵּלִים
למימוש האחריות,placeholder,לְמִמּוּשׁ הָאַחֲרָיוּת
המיניסטריאלית שוב לא,placeholder,הַמִּינִיסְטֶרְיָאלִית שׁוּב לֹא
יהיו קיימים זקים בידי,placeholder,יִהְיוּ קַיָּמִים זקים בִּידֵי
קרנות הביטוח,placeholder,קַרְנוֹת הַבִּטּוּחַ
הסוציאלי פירסמו ראשי,placeholder,הַסּוֹצְיָאלִי פִּרְסְמוּ רָאשֵׁי
קרן הגמלאות המרכזית,placeholder,קֶרֶן הַגִּמְלָאוֹת הַמֶּרְכָּזִית
כרוז המפרט את,placeholder,כָּרוֹז הַמְּפָרֵט אֶת
המשמעות הנודעת,placeholder,הַמַּשְׁמָעוּת הַנּוֹדַעַת
לדעתם לצעד זה על,placeholder,לְדַעְתָּם לְצַעַד זֶה עַל
זכויות החברים בכרוז,placeholder,זְכֻיּוֹת הַחֲבֵרִים בַּכָּרוֹז
מודיעים לחברים יור הקרן,placeholder,מוֹדִיעִים לַחֲבֵרִים יוֹר הַקֶּרֶן
אריה אורון ומנהלה שלום,placeholder,אַרְיֵה אוֹרוֹן וּמְנַהֲלָהּ שָׁלוֹם
תנעמי כי גזירות,placeholder,תַּנְעֲמִי כִּי גְּזֵרוֹת
האוצר יביאו לאחת משתי,placeholder,הָאוֹצָר יָבִיאוּ לְאַחַת מִשְּׁתֵי
תוצאות הפנסיות יוקטנו,placeholder,תּוֹצָאוֹת הַפֶּנְסְיוֹת יֻקְטְנוּ
עד כדי  מהרמה שעליה,placeholder,עַד כְּדֵי % מֵהָרָמָה שֶׁעָלֶיהָ
התחייבה הקרן,placeholder,הִתְחַיְּבָה הַקֶּרֶן
למבוטחיה או,placeholder,לִמְבֻטָּחֶיהָ אוֹ
שהתשלומים השוטפים,placeholder,שֶׁהַתַּשְׁלוּמִים הַשּׁוֹטְפִים
של המבוטחים יועלו ב ,placeholder,שֶׁל הַמְּבֻטָּחִים יֹעֲלוּ בְּ %
מותר לפקפק בנכונות,placeholder,מֻתָּר לְפַקְפֵּק בִּנְכוֹנוּת
החישובים האלה שהרי,placeholder,הַחִשּׁוּבִים הָאֵלֶּה שֶׁהֲרֵי
מטרתם העיקרית היא,placeholder,מַטְּרָתָם הָעִקָּרִית הִיא
להטיל מורא על,placeholder,לְהַטִּיל מוֹרָא עַל
המבוטחים וללחוץ,placeholder,הַמְּבֻטָּחִים וְלִלְחֹץ
באמצעותם על,placeholder,בְּאֶמְצָעוּתָם עַל
הפוליטיקאים ובמיוחד,placeholder,הַפּוֹלִיטִיקָאִים וּבִמְיֻחָד
על המחוקקים האמורים,placeholder,עַל הַמְּחוֹקְקִים הָאֲמוּרִים
לדון בשבועות הקרובים,placeholder,לָדוּן בַּשָּׁבוּעוֹת הַקְּרוֹבִים
באישור התקנות לשעת,placeholder,בְּאִשּׁוּר הַתַּקָּנוֹת לִשְׁעַת
חירום שמכוחן הוטל,placeholder,חֵרוּם שֶׁמִּכֹּחָן הֻטַּל
המס באמצע ספטמבר,placeholder,הַמַּס בְּאֶמְצַע סֶפְּטֶמְבֶּר
אבל מידת הדיוק של,placeholder,אֲבָל מִדַּת הַדִּיּוּק שֶׁל
הנתונים אינה מעלה,placeholder,הַנְּתוּנִים אֵינָהּ מַעֲלָה
ואינה מורידה לגבי,placeholder,וְאֵינָהּ מוֹרִידָה לְגַבֵּי
ההיבט העקרוני של,placeholder,הַהֶבֵּט הָעֶקְרוֹנִי שֶׁל
הנושא קרנות הפנסיה,placeholder,הַנּוֹשֵׂא קַרְנוֹת הַפֶּנְסְיָה
בישראל מבוססות על,placeholder,בְּיִשְׂרָאֵל מְבֻסָּסוֹת עַל
הסדרי השקעה שספק אם,placeholder,הֶסְדֵּרֵי הַשְׁקָעָה שֶׁסָּפֵק אִם
יש כמותם באיזושהי,placeholder,יֵשׁ כְּמוֹתָם בְּאֵיזוֹשֶׁהִי
מדינה מערבית אחרת,placeholder,מְדִינָה מַעֲרָבִית אַחֶרֶת
ההסדרים הללו נקבעו,placeholder,הַהֶסְדֵּרִים הַלָּלוּ נִקְבְּעוּ
בתקופה קדומה שבה,placeholder,בִּתְקוּפָה קְדוּמָה שֶׁבָּהּ
הכתיבו ראשי מפאי,placeholder,הִכְתִּיבוּ רָאשֵׁי מַפַּאי
למקבלי ההחלטות,placeholder,לִמְקַבְּלֵי הַהַחְלָטוֹת
בממשלה את ההסדרים,placeholder,בַּמֶּמְשָׁלָה אֶת הַהֶסְדֵּרִים
הממלכתיים בהתאם,placeholder,הַמַּמְלַכְתִּיִּים בְּהֶתְאֵם
לאינטרסים של,placeholder,לְאִינְטֶרֶסִים שֶׁל
ההסתדרות חלק,placeholder,הַהִסְתַּדְּרוּת חֵלֶק
מהסדרים אלה בוטל זה,placeholder,מֵהֶסְדֵּרִים אֵלֶּה בֻּטַּל זֶה
מכבר לדוגמה מימון,placeholder,מִכְּבָר לְדֻגְמָה מִמּוּן
התוכנית הכספית של,placeholder,הַתָּכְנִית הַכַּסְפִּית שֶׁל
חברת העובדים ותקצוב,placeholder,חֶבְרַת הָעוֹבְדִים וְתִקְצוּב
קופת החולים,placeholder,קֻפַּת הַחוֹלִים
ההסתדרותית אבל בתחום,placeholder,הַהִסְתַּדְּרוּתִית אֲבָל בִּתְחוּם
הפנסיה נשארו,placeholder,הַפֶּנְסְיָה נִשְׁאֲרוּ
ההסדרים בתוקפם,placeholder,הַהֶסְדֵּרִים בְּתָקְפָּם
כאילו אליעזר קפלן,placeholder,כְּאִלּוּ אֱלִיעֶזֶר קַפְּלָן
לוי אשכול ופנחס ספיר,placeholder,לֵוִי אֶשְׁכּוֹל וּפִנְחָס סַפִּיר
המנוחים עדיין מנהלים,placeholder,הַמְּנוֹחִים עֲדַיִן מְנַהֲלִים
את משרד האוצר לא זו,placeholder,אֶת מִשְׂרַד הָאוֹצָר לֹא זוֹ
בלבד שהרווחים,placeholder,בִּלְבַד שֶׁהָרְוָחִים
הריאליים של קרנות,placeholder,הָרֵיאָלִיִּים שֶׁל קַרְנוֹת
הפנסיה מהשקעת,placeholder,הַפֶּנְסְיָה מֵהַשְׁקָעַת
עתודותיהן באיגרות חוב,placeholder,עֲתוּדוֹתֵיהֶן בְּאִגְּרוֹת חוֹב
של המדינה פטורים מכל,placeholder,שֶׁל הַמְּדִינָה פְּטוּרִים מִכָּל
מס בעניין זה הן אינן,placeholder,מַס בְּעִנְיָן זֶה הֵן אֵינָן
שונות ממוסדות ביטוח,placeholder,שׁוֹנוֹת מִמּוֹסְדוֹת בִּטּוּחַ
סוציאלי אחרים אלא,placeholder,סוֹצְיָאלִי אֲחֵרִים אֶלָּא
שהריבית המשולמת,placeholder,שֶׁהָרִבִּית הַמְּשֻׁלֶּמֶת
להן בגין איגרות חוב אלה,placeholder,לָהֶן בְּגִין אִגְּרוֹת חוֹב אֵלֶּה
גבוהה מכל ריבית אחרת,placeholder,גְּבוֹהָה מִכָּל רִבִּית אַחֶרֶת
המשולמת למחזיקי,placeholder,הַמְּשֻׁלֶּמֶת לְמַחֲזִיקֵי
איגרות חוב ממשלתיות,placeholder,אִגְּרוֹת חוֹב מֶמְשַׁלְתִּיּוֹת
דהיינו   זהו שיעור,placeholder,דְּהַיְנוּ %  זֶהוּ שִׁעוּר
בלתי סביר לפי כל מבחן,placeholder,בִּלְתִּי סָבִיר לְפִי כָּל מִבְחָן
כלכלי ישראלי,placeholder,כַּלְכָּלִי יִשְׂרְאֵלִי
ובין-לאומי כשם שראשי,placeholder,וּבֵין-לְאֻמִּי כְּשֵׁם שֶׁרָאשֵׁי
קרנות הפנסיה מתנגדים,placeholder,קַרְנוֹת הַפֶּנְסְיָה מִתְנַגְּדִים
למיסוי הרווח הריאלי,placeholder,לְמִסּוּי הָרֶוַח הָרֵאָלִי
הם מתנגדים כמובן גם,placeholder,הֵם מִתְנַגְּדִים כַּמּוּבָן גַּם
להפחתת שיעור הריבית,placeholder,לְהַפְחָתַת שִׁעוּר הָרִבִּית
המופרז אין זו רבותא,placeholder,הַמֻּפְרָז אֵין זוֹ רְבוּתָא
לנהל קרן פנסיה,placeholder,לְנַהֵל קֶרֶן פֶּנְסְיָה
שעתודותיה מושקעות,placeholder,שֶׁעֲתוּדוֹתֶיהָ מֻשְׁקָעוֹת
באיגרות חוב בטוחות ב ,placeholder,בְּאִגְּרוֹת חוֹב בְּטוּחוֹת בְּ %
צמודות ב  נושאות ריבית,placeholder,צְמוּדוֹת בְּ % נוֹשְׂאוֹת רִבִּית
של   הצמודה אף היא ב ,placeholder,שֶׁל %  הַצְּמוּדָה אַף הִיא בְּ %
ופטורה מכל מס בתנאי,placeholder,וּפְטוּרָה מִכָּל מַס בִּתְנָאֵי
דה-לוקס אלה כמעט כל,placeholder,דֶּה-לוּקְס אֵלֶּה כִּמְעַט כָּל
אחד יכול לנהל קרן פנסיה,placeholder,אֶחָד יָכוֹל לְנַהֵל קֶרֶן פֶּנְסְיָה
כל מה שדרוש הוא חשב,placeholder,כָּל מָה שֶׁדָּרוּשׁ הוּא חַשָּׁב
שייחשב את זכויות,placeholder,שֶׁיְּחַשֵּׁב אֶת זְכֻיּוֹת
החברים שלם שיכין,placeholder,הַחֲבֵרִים שַׁלָּם שֶׁיָּכִין
וישלח להם את הצקים,placeholder,וְיִשְׁלַח לָהֶם אֶת הַצֶּקִים
בזמן ומעט ריסון עצמי,placeholder,בַּזְּמַן וּמְעַט רִסּוּן עַצְמִי
תכונה שלא כל מנהלי,placeholder,תְּכוּנָה שֶׁלֹּא כָּל מְנַהֲלֵי
קרנות הפנסיה הצטיינו,placeholder,קַרְנוֹת הַפֶּנְסְיָה הִצְטַיְּנוּ
בה בעבר התכונה,placeholder,בָּהּ בֶּעָבָר הַתְּכוּנָה
העיקרית של מנהל קרן,placeholder,הָעִקָּרִית שֶׁל מְנַהֵל קֶרֶן
ביטוח אינה נדרשת מהה,placeholder,בִּטּוּחַ אֵינָהּ נִדְרֶשֶׁת מה“ה
אורון תנעמי וחבריהם,placeholder,אוֹרוֹן תַּנְעֲמִי וְחַבְרֵיהֶם
למצוא את שביל הזהב בין,placeholder,לִמְצֹא אֶת שְׁבִיל הַזָּהָב בֵּין
השקעה בטוחה לבין,placeholder,הַשְׁקָעָה בְּטוּחָה לְבֵין
השקעה רווחית של עתודות,placeholder,הַשְׁקָעָה רִוְחִית שֶׁל עֲתוּדוֹת
הקרן בשוק הון תחרותי,placeholder,הַקֶּרֶן בְּשׁוּק הוֹן תַּחֲרוּתִי
פתוח אם תוקטן התשואה,placeholder,פָּתוּחַ אִם תֻּקְטַן הַתְּשׁוּאָה
המובטחת להשקעות,placeholder,הַמֻּבְטַחַת לְהַשְׁקָעוֹת
קרנות הפנסיה ויוטל על,placeholder,קַרְנוֹת הַפֶּנְסְיָה וְיֻטַּל עַל
הרווחים הריאליים מס,placeholder,הָרְוָחִים הָרֵאָלִיִּים מַס
ייתכן שקרנות הפנסיה,placeholder,יִתָּכֵן שֶׁקַּרְנוֹת הַפֶּנְסְיָה
יצטרכו לחפש ולמצוא,placeholder,יִצְטָרְכוּ לְחַפֵּשׂ וְלִמְצֹא
מנהלים מקצועיים,placeholder,מְנַהֲלִים מִקְצוֹעִיִּים
שינהלו את הקרנות לפי,placeholder,שֶׁיְּנַהֲלוּ אֶת הַקְּרָנוֹת לְפִי
כללים המתחייבים,placeholder,כְּלָלִים הַמִּתְחַיְּבִים
ממצב השוק זאת בלי,placeholder,מִמַּצַּב הַשּׁוּק זֹאת בְּלִי
להפחית את זכויות,placeholder,לְהַפְחִית אֶת זְכֻיּוֹת
החברים ב  או להעלות את,placeholder,הַחֲבֵרִים בְּ % אוֹ לְהַעֲלוֹת אֶת
תשלומיהם ב  שידוד,placeholder,תַּשְׁלוּמֵיהֶם בְּ % שִׁדּוּד
מערכות ניהולי כזה יהיה,placeholder,מַעֲרָכוֹת נִהוּלִי כָּזֶה יִהְיֶה
תוצאה חיובית נוספת של,placeholder,תּוֹצָאָה חִיּוּבִית נוֹסֶפֶת שֶׁל
המהלכים המתוכננים,placeholder,הַמַּהֲלָכִים הַמְּתֻכְנָנִים
באוצר בתחום הנדון,placeholder,בָּאוֹצָר בַּתְּחוּם הַנִּדּוֹן
לפני כשבועיים קבע בית,placeholder,לִפְנֵי כִּשְׁבוּעַיִם קָבַע בֵּית
המשפט העליון הלכה,placeholder,הַמִּשְׁפָּט הָעֶלְיוֹן הֲלָכָה
חדשה שלפיה אם אדם,placeholder,חֲדָשָׁה שֶׁלְּפִיהָ אִם אָדָם
עומד על דוכן העדים,placeholder,עוֹמֵד עַל דּוּכַן הָעֵדִים
וממלא פיו מים יהיו,placeholder,וּמְמַלֵּא פִּיו מַיִם יִהְיוּ
דברים שאמר קודם לכן,placeholder,דְּבָרִים שֶׁאָמַר קֹדֶם לָכֵן
מחוץ לכותלי בית,placeholder,מִחוּץ לְכָתְלִי בֵּית
המשפט למשל בחקירה,placeholder,הַמִּשְׁפָּט לְמָשָׁל בַּחֲקִירָה
במשטרה קבילים כראיה,placeholder,בַּמִּשְׁטָרָה קְבִילִים כִּרְאָיָה
בפסק דין שנקבע ברוב,placeholder,בִּפְסַק דִּין שֶׁנִּקְבַּע בְּרֹב
של שלושה שופטים נגד,placeholder,שֶׁל שְׁלֹשָׁה שׁוֹפְטִים נֶגֶד
שניים נקבע כי השאלה,placeholder,שְׁנַיִם נִקְבַּע כִּי הַשְּׁאֵלָה
החשובה אינה אם העד,placeholder,הַחֲשׁוּבָה אֵינָהּ אִם הָעֵד
מדבר אלא אם התייצב,placeholder,מְדַבֵּר אֶלָּא אִם הִתְיַצֵּב
למשפט בין מרצון ובין,placeholder,לַמִּשְׁפָּט בֵּין מֵרָצוֹן וּבֵין
בכפייה כמה עיתונים,placeholder,בִּכְפִיָּה כַּמָּה עִתּוֹנִים
הגדירו את ההלכה החדשה,placeholder,הִגְדִּירוּ אֶת הַהֲלָכָה הַחֲדָשָׁה
מהפך אבל פרקליטת,placeholder,מַהְפָּךְ אֲבָל פְּרַקְלִיטַת
המדינה דורית בייניש,placeholder,הַמְּדִינָה דּוֹרִית בֵּיְנִישׁ
דוחה את ההגדרה הזאת,placeholder,דּוֹחָה אֶת הַהַגְדָּרָה הַזֹּאת
ונראה שלפחות בעניין,placeholder,וְנִרְאֶה שֶׁלְּפָחוֹת בְּעִנְיָן
זה הצדק עמה בייניש,placeholder,זֶה הַצֶּדֶק עִמָּהּ בֵּיְנִישׁ
מזכירה כי בסוף שנות ה,placeholder,מַזְכִּירָה כִּי בְּסוֹף שְׁנוֹת הַ
שינה עולם הפשע את,placeholder,שִׁנָּה עוֹלַם הַפֶּשַׁע אֶת
פניו והדגש עבר למעשי,placeholder,פָּנָיו וְהַדָּגֵשׁ עָבַר לְמַעֲשֵׂי
שוד אלימים בבנקים,placeholder,שֹׁד אַלִּימִים בַּבַּנְקִים
ולסחר הסמים עם,placeholder,וּלְסַחַר הַסַּמִּים עִם
השינוי הזה החמירה,placeholder,הַשִּׁנּוּי הַזֶּה הֶחֱמִירָה
מאוד התופעה של לחץ,placeholder,מְאֹד הַתּוֹפָעָה שֶׁל לַחַץ
ואיומים על עדים התרבו,placeholder,וְאִיּוּמִים עַל עֵדִים הִתְרַבּוּ
העדים שחזרו בהם בבית,placeholder,הָעֵדִים שֶׁחָזְרוּ בָּהֶם בְּבֵית
המשפט מגרסאות,placeholder,הַמִּשְׁפָּט מִגִּרְסָאוֹת
שמסרו בחקירתם,placeholder,שֶׁמָּסְרוּ בַּחֲקִירָתָם
במשטרה ושהפלילו את,placeholder,בַּמִּשְׁטָרָה וְשֶׁהִפְלִילוּ אֶת
הנאשמים והיה ברור כי,placeholder,הַנֶּאֱשָׁמִים וְהָיָה בָּרוּר כִּי
הם נוהגים כך מאימתו של,placeholder,הֵם נוֹהֲגִים כָּךְ מֵאֵימָתוֹ שֶׁל
העולם התחתון התוצאה,placeholder,הָעוֹלָם הַתַּחְתּוֹן הַתּוֹצָאָה
היתה לעתים קרובות,placeholder,הָיְתָה לְעִתִּים קְרוֹבוֹת
מוזרה העדים הועמדו לדין,placeholder,מוּזָרָה הָעֵדִים הָעָמְדוּ לְדִין
על התנהגותם בבית,placeholder,עַל הִתְנַהֲגוּתָם בְּבֵית
המשפט ונשלחו לבית,placeholder,הַמִּשְׁפָּט וְנִשְׁלְחוּ לְבֵית
הסוהר ואילו,placeholder,הַסֹּהַר וְאִלּוּ
העבריינים שנגדם היו,placeholder,הָעֲבַרְיָנִים שֶׁנֶּגְדָּם הָיוּ
אמורים להעיד שוחררו או,placeholder,אֲמוּרִים לְהָעִיד שֻׁחְרְרוּ אוֹ
יצאו בעונשים קלים,placeholder,יָצְאוּ בָּעֳנָשִׁים קַלִּים
עולם הפשע ניצל לצורך,placeholder,עוֹלַם הַפֶּשַׁע נִצֵּל לְצֹרֶךְ
זה את החוק שלפיו אין,placeholder,זֶה אֶת הַחֹק שֶׁלְּפִיו אֵין
שופט רשאי לבסס ממצא על,placeholder,שׁוֹפֵט רַשַּׁאי לְבַסֵּס מִמְצָא עַל
גרסתו של העד בהודעתו,placeholder,גִּרְסָתוֹ שֶׁל הָעֵד בְּהוֹדָעָתוֹ
במשטרה אם היא סותרת את,placeholder,בַּמִּשְׁטָרָה אִם הִיא סוֹתֶרֶת אֶת
דבריו בבית המשפט,placeholder,דְּבָרָיו בְּבֵית הַמִּשְׁפָּט
כדי למנוע את תופעת,placeholder,כְּדֵי לִמְנֹעַ אֶת תּוֹפַעַת
הלחץ על העדים חוקקה,placeholder,הַלַּחַץ עַל הָעֵדִים חוֹקְקָה
הכנסת את סעיף א לפקודת,placeholder,הַכְּנֶסֶת אֶת סָעִיף א לִפְקֻדַּת
הראיות וקבעה כי אמרה,placeholder,הָרְאָיוֹת וְקָבְעָה כִּי אִמְרָה
בכתב שנתן עד מחוץ לבית,placeholder,בִּכְתָב שֶׁנָּתַן עֵד מִחוּץ לְבֵית
המשפט תהיה קבילה,placeholder,הַמִּשְׁפָּט תִּהְיֶה קְבִילָה
כראיה בהליך פלילי,placeholder,כִּרְאָיָה בַּהֲלִיךְ פְּלִילִי
וכך למשל יהיו דברים,placeholder,וְכָךְ לְמָשָׁל יִהְיוּ דְּבָרִים
שנרשמו מפי העד,placeholder,שֶׁנִּרְשְׁמוּ מִפִּי הָעֵד
בתחנת המשטרה בגדר,placeholder,בְּתַחֲנַת הַמִּשְׁטָרָה בְּגֶדֶר
ראיה שהשופט יוכל,placeholder,רְאָיָה שֶׁהַשּׁוֹפֵט יוּכַל
להסתמך עליה אבל,placeholder,לְהִסְתַּמֵּךְ עָלֶיהָ אֲבָל
קביעה זו של החוק הותנתה,placeholder,קְבִיעָה זוֹ שֶׁל הַחֹק הֻתְנְתָה
בכמה תנאים ובהם,placeholder,בְּכַמָּה תְּנָאִים וּבָהֶם
התנאי כי האדם שאמר את,placeholder,הַתְּנַאי כִּי הָאָדָם שֶׁאָמַר אֶת
הדברים הוא עד במשפט,placeholder,הַדְּבָרִים הוּא עֵד בַּמִּשְׁפָּט
וניתנה לצדדים,placeholder,וְנִתְּנָה לַצְּדָדִים
הזדמנות לחוקרו,placeholder,הִזְדַּמְּנוּת לְחָקְרוֹ
המשך הסעיף קבע כי בית,placeholder,הֶמְשֵׁךְ הַסָּעִיף קָבַע כִּי בֵּית
המשפט רשאי לקבל את,placeholder,הַמִּשְׁפָּט רַשַּׁאי לְקַבֵּל אֶת
הדברים שנאמרו מחוץ,placeholder,הַדְּבָרִים שֶׁנֶּאֶמְרוּ מִחוּץ
לכתליו גם אם אומרם,placeholder,לִכְתָלָיו גַּם אִם אוֹמְרָם
איננו עד בין משום שהוא,placeholder,אֵינֶנּוּ עֵד בֵּין מִשּׁוּם שֶׁהוּא
מסרב להעיד ובין שלא,placeholder,מְסָרֵב לְהָעִיד וּבֵין שֶׁלֹּא
ניתן להביאו לבית,placeholder,נִתָּן לַהֲבִיאוֹ לְבֵית
המשפט ובלבד,placeholder,הַמִּשְׁפָּט וּבִלְבַד
שהשופט שוכנע כי,placeholder,שֶׁהַשּׁוֹפֵט שֻׁכְנַע כִּי
אמצעי פסול שימש,placeholder,אֶמְצָעִי פָּסוּל שִׁמֵּשׁ
להניא או למנוע את נותן,placeholder,לְהָנִיא אוֹ לִמְנֹעַ אֶת נוֹתֵן
האמרה מלתת את העדות,placeholder,הָאִמְרָה מִלָּתֵת אֶת הָעֵדוּת
סעיף א היה שלב ראשון,placeholder,סָעִיף א הָיָה שָׁלָב רִאשׁוֹן
בתהליך הדרגתי של,placeholder,בְּתַהֲלִיךְ הַדְרָגָתִי שֶׁל
העדפת יעילות המלחמה,placeholder,הַעֲדָפַת יְעִילוּת הַמִּלְחָמָה
בפשע על זכויות,placeholder,בַּפֶּשַׁע עַל זְכֻיּוֹת
הנאשם בזה אחר זה,placeholder,הַנֶּאֱשָׁם בָּזֶה אַחַר זֶה
התקבלו בבית המשפט,placeholder,הִתְקַבְּלוּ בְּבֵית הַמִּשְׁפָּט
העליון פסקי דין,placeholder,הָעֶלְיוֹן פִּסְקֵי דִּין
המאשרים את קבילותן של,placeholder,הַמְּאַשְּׁרִים אֶת קְבִילוּתָן שֶׁל
ראיות שהיו עד אז חסרות,placeholder,רְאָיוֹת שֶׁהָיוּ עַד אָז חַסְרוֹת
אמינות כך למשל נקבע,placeholder,אֲמִינוּת כָּךְ לְמָשָׁל נִקְבַּע
כי הקלטת סתר,placeholder,כִּי הַקְלָטַת סֵתֶר
שהמשטרה מגישה,placeholder,שֶׁהַמִּשְׁטָרָה מַגִּישָׁה
כעדות כמוה כעדות,placeholder,כְּעֵדוּת כָּמוֹהָ כְּעֵדוּת
בכתב לאחר מכן נפסק כי,placeholder,בִּכְתָב לְאַחַר מִכֵּן נִפְסַק כִּי
די בזיכרון דברים,placeholder,דַּי בְּזִכְרוֹן דְּבָרִים
שרשם שוטר לאחר שיחתו,placeholder,שֶׁרָשַׁם שׁוֹטֵר לְאַחַר שִׂיחָתוֹ
עם עד ואין צורך,placeholder,עִם עֵד וְאֵין צֹרֶךְ
שהדברים יירשמו,placeholder,שֶׁהַדְּבָרִים יֵרָשְׁמוּ
בנוכחות העד ובחתימתו,placeholder,בְּנוֹכְחוּת הָעֵד וּבַחֲתִימָתוֹ
הלכת טובול ההלכות,placeholder,הֲלָכַת טוּבּוּל הַהֲלָכוֹת
הללו היו למעשה חלק,placeholder,הַלָּלוּ הָיוּ לְמַעֲשֶׂה חֵלֶק
בלתי נפרד ממאבק,placeholder,בִּלְתִּי נִפְרָד מִמַּאֲבַק
המוחות המתמיד עם עולם,placeholder,הַמֹּחוֹת הַמַּתְמִיד עִם עוֹלַם
הפשע העבריינים,placeholder,הַפֶּשַׁע הָעֲבַרְיָנִים
חיפשו בלא הרף דרכים,placeholder,חִפְּשׂוּ בְּלֹא הֶרֶף דְּרָכִים
חדשות להתחכם לסעיף א,placeholder,חֲדָשׁוֹת לְהִתְחַכֵּם לְסָעִיף א
ולמנוע הכרה בעדויות,placeholder,וְלִמְנֹעַ הַכָּרָה בְּעֵדֻיּוֹת
שנמסרו נגדם,placeholder,שֶׁנִּמְסְרוּ נֶגְדָּם
במשטרה במשפטו של,placeholder,בַּמִּשְׁטָרָה בְּמִשְׁפָּטוֹ שֶׁל
טוביה אושרי למשל,placeholder,טוּבְיָה אָשְׁרִי לְמָשָׁל
נולדה תופעת העד,placeholder,נוֹלְדָה תּוֹפַעַת הָעֵד
המקשקש אחד העדים,placeholder,הַמְּקַשְׁקֵשׁ אַחַד הָעֵדִים
שחשש מפני נקמת העולם,placeholder,שֶׁחָשַׁשׁ מִפְּנֵי נִקְמַת הָעוֹלָם
התחתון דיקלם בבית,placeholder,הַתַּחְתּוֹן דִּקְלֵם בְּבֵית
המשפט פסוקים מהתנך,placeholder,הַמִּשְׁפָּט פְּסוּקִים מֵהַתָּנָךְ
תגובת בית המשפט היתה,placeholder,תְּגוּבַת בֵּית הַמִּשְׁפָּט הָיְתָה
קביעת ההלכה כי עד,placeholder,קְבִיעַת הַהֲלָכָה כִּי עֵד
מקשקש נחשב לעד ולכן,placeholder,מְקַשְׁקֵשׁ נֶחֱשָׁב לְעֵד וְלָכֵן
עדותו במשטרה עשויה,placeholder,עֵדוּתוֹ בַּמִּשְׁטָרָה עֲשׂוּיָה
להיות קבילה ההרחבה,placeholder,לִהְיוֹת קְבִילָה הַהַרְחָבָה
ההדרגתית של סעיף א,placeholder,הַהַדְרָגָתִית שֶׁל סָעִיף א
נקטעה לפני ארבע שנים,placeholder,נִקְטְעָה לִפְנֵי אַרְבַּע שָׁנִים
בפסק דין שאף הוא,placeholder,בִּפְסַק דִּין שֶׁאַף הוּא
התקבל ברוב דעות,placeholder,הִתְקַבֵּל בְּרֹב דֵּעוֹת
נקבעה הלכת אשכנזי,placeholder,נִקְבְּעָה הֲלָכַת אַשְׁכְּנָזִי
אדם שאינו פוצה את פיו על,placeholder,אָדָם שֶׁאֵינוֹ פּוֹצֶה אֶת פִּיו עַל
דוכן העדים ייחשב למי ש,placeholder,דּוּכַן הָעֵדִים יֵחָשֵׁב לְמִי שֶׁ
איננו עד ולכן יהיו,placeholder,אֵינֶנּוּ עֵד וְלָכֵן יִהְיוּ
דבריו במשטרה קבילים,placeholder,דְּבָרָיו בַּמִּשְׁטָרָה קְבִילִים
כראיה רק אם שוכנע,placeholder,כִּרְאָיָה רַק אִם שֻׁכְנַע
השופט שאמצעי פסול,placeholder,הַשּׁוֹפֵט שֶׁאֶמְצָעִי פָּסוּל
הניעו לשתוק בבית,placeholder,הֱנִיעוֹ לִשְׁתֹּק בְּבֵית
המשפט הלכה זו היתה,placeholder,הַמִּשְׁפָּט הֲלָכָה זוֹ הָיְתָה
בהחלט בגדר מהפך,placeholder,בְּהֶחְלֵט בְּגֶדֶר מַהְפָּךְ
לפחות בכל הנוגע,placeholder,לְפָחוֹת בְּכָל הַנּוֹגֵעַ
